"Dataset ID","Dataset's Metis page","Dataset size","Provider","Data provider","Record ID","Last record index","Record edm:type","Record content tier","Record metadata tier","Link type","Link","Link server","Time of checking","Error"
"400","https://metis.europeana.eu/dataset/edit/400","423","Cyprus Ministry of Education and Culture","","/400/ASSIA_IMG_051","2021-02-12T16:13:21.758+01:00","IMAGE","3","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/4d9f5816c9875c5462384b1410099c15.jpg","https://apsida.cut.ac.cy/","2023-11-02T14:19:02.604+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/4d9f5816c9875c5462384b1410099c15.jpg
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"400","https://metis.europeana.eu/dataset/edit/400","423","Cyprus Ministry of Education and Culture","","/400/LEUKONOIKO_MUNICIPALITY_IMG_017","2021-02-12T16:13:21.758+01:00","IMAGE","3","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/48635","https://apsida.cut.ac.cy/","2023-11-02T14:19:39.627+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/48635
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"400","https://metis.europeana.eu/dataset/edit/400","423","Cyprus Ministry of Education and Culture","","/400/LEUKONOIKO_MUNICIPALITY_IMG_017","2021-02-12T16:13:21.758+01:00","IMAGE","3","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/1adfe250f22a22034b35ba43a5c5998f.jpg","https://apsida.cut.ac.cy/","2023-11-02T14:19:20.948+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/1adfe250f22a22034b35ba43a5c5998f.jpg
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"406","https://metis.europeana.eu/dataset/edit/406","18","Cyprus Ministry of Education and Culture","","/406/ANDR12","2020-11-12T00:48:38.793+01:00","IMAGE","3","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/46102","https://apsida.cut.ac.cy/","2023-11-02T14:33:03.935+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/46102
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"406","https://metis.europeana.eu/dataset/edit/406","18","Cyprus Ministry of Education and Culture","","/406/ANDR12","2020-11-12T00:48:38.793+01:00","IMAGE","3","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/fcf377b8078a91ad34d14a1b0682872e.jpg","https://apsida.cut.ac.cy/","2023-11-02T14:33:10.948+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/fcf377b8078a91ad34d14a1b0682872e.jpg
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"406","https://metis.europeana.eu/dataset/edit/406","18","Cyprus Ministry of Education and Culture","","/406/ANDR16","2020-11-12T00:48:38.793+01:00","IMAGE","3","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/46106","https://apsida.cut.ac.cy/","2023-11-02T14:33:36.994+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/46106
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"406","https://metis.europeana.eu/dataset/edit/406","18","Cyprus Ministry of Education and Culture","","/406/ANDR16","2020-11-12T00:48:38.793+01:00","IMAGE","3","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/2f1a56f73d1c51c542ce35a895eb8b16.jpg","https://apsida.cut.ac.cy/","2023-11-02T14:33:50.444+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/2f1a56f73d1c51c542ce35a895eb8b16.jpg
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"407","https://metis.europeana.eu/dataset/edit/407","38","Cyprus Ministry of Education and Culture","","/407/APOLLON_025","2020-11-12T00:48:49.762+01:00","IMAGE","2","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/48449","https://apsida.cut.ac.cy/","2023-11-02T14:31:58.05+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/48449
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"407","https://metis.europeana.eu/dataset/edit/407","38","Cyprus Ministry of Education and Culture","","/407/APOLLON_025","2020-11-12T00:48:49.762+01:00","IMAGE","2","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/b96e8a5c4316c468fb0a5869448f1a3e.jpg","https://apsida.cut.ac.cy/","2023-11-02T14:32:05.056+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/b96e8a5c4316c468fb0a5869448f1a3e.jpg
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"407","https://metis.europeana.eu/dataset/edit/407","38","Cyprus Ministry of Education and Culture","","/407/APOLLON_1083","2020-11-12T00:48:49.762+01:00","IMAGE","1","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/48437","https://apsida.cut.ac.cy/","2023-11-02T14:32:49.924+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/48437
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"407","https://metis.europeana.eu/dataset/edit/407","38","Cyprus Ministry of Education and Culture","","/407/APOLLON_1083","2020-11-12T00:48:49.762+01:00","IMAGE","1","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/7928bfe5fefe5bb2f30b3c806f11b4ee.jpg","https://apsida.cut.ac.cy/","2023-11-02T14:32:56.929+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/7928bfe5fefe5bb2f30b3c806f11b4ee.jpg
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"408","https://metis.europeana.eu/dataset/edit/408","2","Cyprus Ministry of Education and Culture","","/408/G_ALLAYIOTIS_BOOK_001","2020-11-13T11:59:56.527+01:00","TEXT","3","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/47777","https://apsida.cut.ac.cy/","2023-11-02T14:20:50.195+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/47777
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"408","https://metis.europeana.eu/dataset/edit/408","2","Cyprus Ministry of Education and Culture","","/408/G_ALLAYIOTIS_BOOK_001","2020-11-13T11:59:56.527+01:00","TEXT","3","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/09ad745bacc93c66dfd0fddaac996973.pdf","https://apsida.cut.ac.cy/","2023-11-02T14:20:30.216+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/09ad745bacc93c66dfd0fddaac996973.pdf
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"408","https://metis.europeana.eu/dataset/edit/408","2","Cyprus Ministry of Education and Culture","","/408/Takis_Michael_Otan_i_mpala_milouse_kypriaka","2020-11-13T11:59:56.527+01:00","TEXT","3","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/47824","https://apsida.cut.ac.cy/","2023-11-02T14:20:37.222+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/47824
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"408","https://metis.europeana.eu/dataset/edit/408","2","Cyprus Ministry of Education and Culture","","/408/Takis_Michael_Otan_i_mpala_milouse_kypriaka","2020-11-13T11:59:56.527+01:00","TEXT","3","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/fb83085a447aa17d9fad48f95077551c.pdf","https://apsida.cut.ac.cy/","2023-11-02T14:20:57.2+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/fb83085a447aa17d9fad48f95077551c.pdf
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"409","https://metis.europeana.eu/dataset/edit/409","3","Cyprus Ministry of Education and Culture","","/409/Karmiotissa_Church_D01_Ground_Floor","2020-11-13T11:59:05.276+01:00","IMAGE","3","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/48416","https://apsida.cut.ac.cy/","2023-11-02T14:26:22.604+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/48416
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"409","https://metis.europeana.eu/dataset/edit/409","3","Cyprus Ministry of Education and Culture","","/409/Karmiotissa_Church_D01_Ground_Floor","2020-11-13T11:59:05.276+01:00","IMAGE","3","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/94f55ea03d76dfb4266c8d96481496a0.jpg","https://apsida.cut.ac.cy/","2023-11-02T13:43:53.774+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/94f55ea03d76dfb4266c8d96481496a0.jpg
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"409","https://metis.europeana.eu/dataset/edit/409","3","Cyprus Ministry of Education and Culture","","/409/Karmiotissa_Church_UAV_Mesh_model_animation","2020-11-13T11:59:05.276+01:00","VIDEO","3","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/48418","https://apsida.cut.ac.cy/","2023-11-02T14:26:29.621+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/48418
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"409","https://metis.europeana.eu/dataset/edit/409","3","Cyprus Ministry of Education and Culture","","/409/Karmiotissa_Church_UAV_Mesh_model_animation","2020-11-13T11:59:05.276+01:00","VIDEO","3","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/c4db8e4782ce63d04d8e486b52b0f71c.mp4","https://apsida.cut.ac.cy/","2023-11-02T14:26:36.625+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/c4db8e4782ce63d04d8e486b52b0f71c.mp4
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"41","https://metis.europeana.eu/dataset/edit/41","231","CulturaItalia","","/41/RML0197842","2019-03-20T11:17:08.411+01:00","TEXT","3","A","edm:isShownBy","http://www.culturaitalia.it:8080/opencms/opencms/attachments/documenti_pdf/RML0197842.pdf","http://www.culturaitalia.it:8080/","2023-11-02T14:22:11.815+01:00","Problem while processing http://www.culturaitalia.it:8080/opencms/opencms/attachments/documenti_pdf/RML0197842.pdf
  caused by:
Connect to http://www.culturaitalia.it:8080 [www.culturaitalia.it/193.206.221.112] failed: Connect timed out"
"41","https://metis.europeana.eu/dataset/edit/41","231","CulturaItalia","","/41/RML0198451","2019-03-20T11:17:01.414+01:00","TEXT","3","0","edm:isShownBy","http://www.culturaitalia.it:8080/opencms/opencms/attachments/documenti_pdf/RML0198451.pdf","http://www.culturaitalia.it:8080/","2023-11-02T14:22:04.802+01:00","Problem while processing http://www.culturaitalia.it:8080/opencms/opencms/attachments/documenti_pdf/RML0198451.pdf
  caused by:
Connect to http://www.culturaitalia.it:8080 [www.culturaitalia.it/193.206.221.112] failed: Connect timed out"
"416","https://metis.europeana.eu/dataset/edit/416","27","Greek Aggregator SearchCulture.gr | National Documentation Centr","","/416/https___www_searchculture_gr_aggregator_edm_laskaridis_diglib_000145_camocio_g_f_isole_famose_porti_fotezze_e_terre_maritime_sottoposte_alla_ser_ma_sig_ria_di_venetia_ad_altri_principi_cristiani_et_al_sig_or_turco_venezia_c_1574_","2020-11-25T13:30:26.976+01:00","TEXT","4","B","edm:isShownAt","http://www.laskaridisfoundation.org/camocio-g-f-isole-famose-porti-fotezze-e-terre-maritime-sottoposte-alla-ser-ma-sig-ria-di-venetia-ad-altri-principi-cristiani-et-al-sig-or-turco-venezia-c-1574/","http://www.laskaridisfoundation.org/","2023-11-02T14:27:30.718+01:00","Problem while processing http://www.laskaridisfoundation.org/camocio-g-f-isole-famose-porti-fotezze-e-terre-maritime-sottoposte-alla-ser-ma-sig-ria-di-venetia-ad-altri-principi-cristiani-et-al-sig-or-turco-venezia-c-1574/
  caused by:
Download failed of resource http://www.laskaridisfoundation.org/camocio-g-f-isole-famose-porti-fotezze-e-terre-maritime-sottoposte-alla-ser-ma-sig-ria-di-venetia-ad-altri-principi-cristiani-et-al-sig-or-turco-venezia-c-1574/. Status code 404 (message: Not Found)."
"416","https://metis.europeana.eu/dataset/edit/416","27","Greek Aggregator SearchCulture.gr | National Documentation Centr","","/416/https___www_searchculture_gr_aggregator_edm_laskaridis_diglib_000145_camocio_g_f_isole_famose_porti_fotezze_e_terre_maritime_sottoposte_alla_ser_ma_sig_ria_di_venetia_ad_altri_principi_cristiani_et_al_sig_or_turco_venezia_c_1574_","2020-11-25T13:30:26.976+01:00","TEXT","4","B","edm:isShownBy","http://www.laskaridisfoundation.org/wp-content/uploads/2020/04/Camocio-G.F._Isole-famosi-etc._c.1574_IAL.pdf","http://www.laskaridisfoundation.org/","2023-11-02T14:27:36.312+01:00","Problem while processing http://www.laskaridisfoundation.org/wp-content/uploads/2020/04/Camocio-G.F._Isole-famosi-etc._c.1574_IAL.pdf
  caused by:
Download failed of resource http://www.laskaridisfoundation.org/wp-content/uploads/2020/04/Camocio-G.F._Isole-famosi-etc._c.1574_IAL.pdf. Status code 404 (message: Not Found)."
"416","https://metis.europeana.eu/dataset/edit/416","27","Greek Aggregator SearchCulture.gr | National Documentation Centr","","/416/https___www_searchculture_gr_aggregator_edm_laskaridis_diglib_000145_de_lunay_m_larchitecture_ottomane_constantinople_1873_","2020-11-25T13:30:26.976+01:00","TEXT","4","B","edm:isShownAt","http://www.laskaridisfoundation.org/de-lunay-m-larchitecture-ottomane-constantinople-1873/","http://www.laskaridisfoundation.org/","2023-11-02T14:27:19.4+01:00","Problem while processing http://www.laskaridisfoundation.org/de-lunay-m-larchitecture-ottomane-constantinople-1873/
  caused by:
Download failed of resource http://www.laskaridisfoundation.org/de-lunay-m-larchitecture-ottomane-constantinople-1873/. Status code 404 (message: Not Found)."
"416","https://metis.europeana.eu/dataset/edit/416","27","Greek Aggregator SearchCulture.gr | National Documentation Centr","","/416/https___www_searchculture_gr_aggregator_edm_laskaridis_diglib_000145_de_lunay_m_larchitecture_ottomane_constantinople_1873_","2020-11-25T13:30:26.976+01:00","TEXT","4","B","edm:isShownBy","http://www.laskaridisfoundation.org/wp-content/uploads/2020/06/de-Lunay-M._L-architecture-ottomane_1873_IAL.pdf","http://www.laskaridisfoundation.org/","2023-11-02T14:27:24.972+01:00","Problem while processing http://www.laskaridisfoundation.org/wp-content/uploads/2020/06/de-Lunay-M._L-architecture-ottomane_1873_IAL.pdf
  caused by:
Download failed of resource http://www.laskaridisfoundation.org/wp-content/uploads/2020/06/de-Lunay-M._L-architecture-ottomane_1873_IAL.pdf. Status code 404 (message: Not Found)."
"426","https://metis.europeana.eu/dataset/edit/426","116","Cyprus Ministry of Education and Culture","","/426/Gerani_BW__112_","2020-12-11T13:07:06.753+01:00","IMAGE","2","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/39283","https://apsida.cut.ac.cy/","2023-11-02T14:25:29.722+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/39283
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"426","https://metis.europeana.eu/dataset/edit/426","116","Cyprus Ministry of Education and Culture","","/426/Gerani_BW__112_","2020-12-11T13:07:06.753+01:00","IMAGE","2","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/26324badabdeeec21bbdd621d64fa34e.jpg","https://apsida.cut.ac.cy/","2023-11-02T14:23:44.897+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/26324badabdeeec21bbdd621d64fa34e.jpg
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"426","https://metis.europeana.eu/dataset/edit/426","116","Cyprus Ministry of Education and Culture","","/426/Gerani_BW__33_","2020-12-11T13:07:06.753+01:00","IMAGE","1","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/37487","https://apsida.cut.ac.cy/","2023-11-02T14:25:15.713+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/37487
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"426","https://metis.europeana.eu/dataset/edit/426","116","Cyprus Ministry of Education and Culture","","/426/Gerani_BW__33_","2020-12-11T13:07:06.753+01:00","IMAGE","1","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/bd604fd75148b9c835fc7c79ffecca57.jpg","https://apsida.cut.ac.cy/","2023-11-02T14:25:22.717+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/bd604fd75148b9c835fc7c79ffecca57.jpg
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"433","https://metis.europeana.eu/dataset/edit/433","212160","CulturaItalia","Archivio Storico della Presidenza della Repubblica","/433/photo_003_004848_119051","2021-02-28T14:16:02.754+01:00","IMAGE","3","A","edm:isShownAt","http://www.culturaitalia.it/opencms/viewItem.jsp?language=en&case=&id=oai%3Aarchivio.quirinale.it%3Aphoto-003-004848-119051","http://www.culturaitalia.it/","2023-11-02T14:21:32.029+01:00","Problem while processing http://www.culturaitalia.it/opencms/viewItem.jsp?language=en&case=&id=oai%3Aarchivio.quirinale.it%3Aphoto-003-004848-119051
  caused by:
Read timed out"
"433","https://metis.europeana.eu/dataset/edit/433","212160","CulturaItalia","Archivio Storico della Presidenza della Repubblica","/433/photo_005_018702_92669","2021-02-28T14:16:02.754+01:00","IMAGE","3","A","edm:isShownAt","http://www.culturaitalia.it/opencms/viewItem.jsp?language=en&case=&id=oai%3Aarchivio.quirinale.it%3Aphoto-005-018702-92669","http://www.culturaitalia.it/","2023-11-02T14:21:20.907+01:00","Problem while processing http://www.culturaitalia.it/opencms/viewItem.jsp?language=en&case=&id=oai%3Aarchivio.quirinale.it%3Aphoto-005-018702-92669
  caused by:
Read timed out"
"437","https://metis.europeana.eu/dataset/edit/437","350000","Deutsche Digitale Bibliothek","","/437/item_BPI2KRI5QUOHFN3XWMYIRZWUQBRHBCVB","2022-01-27T11:24:41.207+01:00","IMAGE","1","A","edm:isShownBy","http://fotothek.slub-dresden.de/fotos/df_hpm_0021857_002.jpg","http://fotothek.slub-dresden.de/","2023-11-02T14:34:12.11+01:00","Problem while processing http://fotothek.slub-dresden.de/fotos/df_hpm_0021857_002.jpg
  caused by:
Connect to http://fotothek.slub-dresden.de:80 [fotothek.slub-dresden.de/194.95.145.156] failed: Connect timed out"
"437","https://metis.europeana.eu/dataset/edit/437","350000","Deutsche Digitale Bibliothek","","/437/item_F533FUU5UGAIT2UBEZDWIHLUF5VKG5CE","2022-01-27T11:24:41.207+01:00","IMAGE","1","A","edm:isShownBy","http://fotothek.slub-dresden.de/fotos/df_e_0053444.jpg","http://fotothek.slub-dresden.de/","2023-11-02T14:34:05.105+01:00","Problem while processing http://fotothek.slub-dresden.de/fotos/df_e_0053444.jpg
  caused by:
Connect to http://fotothek.slub-dresden.de:80 [fotothek.slub-dresden.de/194.95.145.156] failed: Connect timed out"
"447","https://metis.europeana.eu/dataset/edit/447","29596","CulturaItalia","Biblioteca Nazionale Marciana","/447/GEO0003908","2021-10-17T22:09:18.993+02:00","IMAGE","2","A","edm:isShownBy","https://www.internetculturale.it/jmms/thumbnailProxy.jsp?type=normal&id=mag_GEO0003908","https://www.internetculturale.it/","2023-11-02T14:32:27.026+01:00","Problem while processing https://www.internetculturale.it/jmms/thumbnailProxy.jsp?type=normal&id=mag_GEO0003908
  caused by:
Connect to https://www.internetculturale.it:443 [www.internetculturale.it/193.206.221.110] failed: Connect timed out"
"447","https://metis.europeana.eu/dataset/edit/447","29596","CulturaItalia","Biblioteca Nazionale Marciana","/447/GEO0005810","2021-10-17T22:09:18.993+02:00","IMAGE","2","A","edm:isShownBy","https://www.internetculturale.it/jmms/thumbnailProxy.jsp?type=normal&id=mag_GEO0005810","https://www.internetculturale.it/","2023-11-02T14:32:08.296+01:00","Problem while processing https://www.internetculturale.it/jmms/thumbnailProxy.jsp?type=normal&id=mag_GEO0005810
  caused by:
Read timed out"
"45","https://metis.europeana.eu/dataset/edit/45","2351","National Library of Scotland","","/45/_Resource_74892910","2019-06-16T17:47:16.582+02:00","TEXT","3","0","edm:isShownAt","https://digital.nls.uk/74892910","https://digital.nls.uk/","2023-11-02T14:19:31.945+01:00","Problem while processing https://digital.nls.uk/74892910
  caused by:
Read timed out"
"45","https://metis.europeana.eu/dataset/edit/45","2351","National Library of Scotland","","/45/_Resource_74896540","2019-06-16T17:46:04.298+02:00","TEXT","3","0","edm:isShownAt","https://digital.nls.uk/74896540","https://digital.nls.uk/","2023-11-02T14:19:42.433+01:00","Problem while processing https://digital.nls.uk/74896540
  caused by:
Read timed out"
"463","https://metis.europeana.eu/dataset/edit/463","203162","Deutsche Digitale Bibliothek","","/463/item_V6Q7SHBE7T7YKGIBMO4S5NQ56E4VW2UY","2022-01-28T11:12:32.633+01:00","IMAGE","3","A","edm:isShownAt","http://www.deutschefotothek.de/documents/obj/70606312","http://www.deutschefotothek.de/","2023-11-02T14:18:09.856+01:00","Problem while processing http://www.deutschefotothek.de/documents/obj/70606312
  caused by:
Read timed out"
"465","https://metis.europeana.eu/dataset/edit/465","2665","Jewish Heritage Network","","/465/406635","2021-01-25T19:33:31.527+01:00","IMAGE","0","0","edm:isShownBy","http://67.111.179.146/webclient/DeliveryManager?pid=406635&custom_att_1=direct_view","http://67.111.179.146/","2023-11-02T14:29:19.503+01:00","Problem while processing http://67.111.179.146/webclient/DeliveryManager?pid=406635&custom_att_1=direct_view
  caused by:
Connect to http://67.111.179.146:80 [/67.111.179.146] failed: Connect timed out"
"47","https://metis.europeana.eu/dataset/edit/47","8","National Library of Scotland","","/47/_Resource_75517337","2019-06-16T21:43:18.101+02:00","TEXT","2","A","edm:isShownAt","https://digital.nls.uk/75517337","https://digital.nls.uk/","2023-11-02T14:27:05.613+01:00","Problem while processing https://digital.nls.uk/75517337
  caused by:
Read timed out"
"47","https://metis.europeana.eu/dataset/edit/47","8","National Library of Scotland","","/47/_Resource_75519184","2019-06-16T21:43:18.077+02:00","TEXT","2","A","edm:isShownAt","https://digital.nls.uk/75519184","https://digital.nls.uk/","2023-11-02T14:26:55.39+01:00","Problem while processing https://digital.nls.uk/75519184
  caused by:
Read timed out"
"48","https://metis.europeana.eu/dataset/edit/48","646","National Library of Scotland","","/48/_Resource_102365240","2019-06-16T21:40:08.843+02:00","TEXT","4","0","edm:isShownAt","https://digital.nls.uk/102365240","https://digital.nls.uk/","2023-11-02T14:30:10.621+01:00","Problem while processing https://digital.nls.uk/102365240
  caused by:
Read timed out"
"48","https://metis.europeana.eu/dataset/edit/48","646","National Library of Scotland","","/48/_Resource_104159355","2019-06-16T21:40:22.746+02:00","TEXT","4","0","edm:isShownAt","https://digital.nls.uk/104159355","https://digital.nls.uk/","2023-11-02T14:29:59.141+01:00","Problem while processing https://digital.nls.uk/104159355
  caused by:
Read timed out"
"491","https://metis.europeana.eu/dataset/edit/491","902","Cyprus Ministry of Education and Culture ","","/491/TRG_22","2021-02-10T22:55:29.458+01:00","TEXT","3","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/43852","https://apsida.cut.ac.cy/","2023-11-02T14:29:33.512+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/43852
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"491","https://metis.europeana.eu/dataset/edit/491","902","Cyprus Ministry of Education and Culture ","","/491/TRG_22","2021-02-10T22:55:29.458+01:00","TEXT","3","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/88466d7c8aa76e1626669599b0d651a8.pdf","https://apsida.cut.ac.cy/","2023-11-02T14:29:40.517+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/88466d7c8aa76e1626669599b0d651a8.pdf
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"491","https://metis.europeana.eu/dataset/edit/491","902","Cyprus Ministry of Education and Culture ","","/491/TRG_73","2021-02-10T22:55:29.458+01:00","TEXT","3","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/43903","https://apsida.cut.ac.cy/","2023-11-02T14:30:03.303+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/43903
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"491","https://metis.europeana.eu/dataset/edit/491","902","Cyprus Ministry of Education and Culture ","","/491/TRG_73","2021-02-10T22:55:29.458+01:00","TEXT","3","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/27319387cf8cbb7b18503511a8bd388f.pdf","https://apsida.cut.ac.cy/","2023-11-02T14:29:26.503+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/27319387cf8cbb7b18503511a8bd388f.pdf
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"492","https://metis.europeana.eu/dataset/edit/492","6589","Deutsche Digitale Bibliothek","","/492/item_H7GBTMLTBB4F4DIPMHSKWS3HUMKUBZKY","2021-10-17T18:39:18.982+02:00","TEXT","2","B","edm:isShownAt","https://nbn-resolving.de/urn:nbn:de:gbv:8:2-2737948","https://nbn-resolving.de/","2023-11-02T14:23:53.891+01:00","Problem while processing https://nbn-resolving.de/urn:nbn:de:gbv:8:2-2737948
  caused by:
Connect to https://nbn-resolving.de:443 [nbn-resolving.de/193.175.100.226] failed: Connect timed out"
"492","https://metis.europeana.eu/dataset/edit/492","6589","Deutsche Digitale Bibliothek","","/492/item_NO3LOXY2XUBUPVIPJHVDKOPO6XLVUGD4","2021-10-17T18:39:18.982+02:00","TEXT","2","A","edm:isShownAt","https://nbn-resolving.de/urn:nbn:de:gbv:8:2-2313841","https://nbn-resolving.de/","2023-11-02T14:17:56.888+01:00","Problem while processing https://nbn-resolving.de/urn:nbn:de:gbv:8:2-2313841
  caused by:
Maximum redirects (3) exceeded
  caused by:
Maximum redirects (3) exceeded"
"493","https://metis.europeana.eu/dataset/edit/493","707","Cyprus Ministry of Education and Culture ","","/493/CYPM_1965_1973___10_","2021-02-11T18:34:59.478+01:00","IMAGE","2","A","edm:isShownAt","https://apsida.cut.ac.cy/items/show/14006","https://apsida.cut.ac.cy/","2023-11-02T13:43:43.144+01:00","Problem while processing https://apsida.cut.ac.cy/items/show/14006
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
"493","https://metis.europeana.eu/dataset/edit/493","707","Cyprus Ministry of Education and Culture ","","/493/CYPM_1965_1973___10_","2021-02-11T18:34:59.478+01:00","IMAGE","2","A","edm:isShownBy","https://apsida.cut.ac.cy/files/original/01c893c2202c857e3cdbe92ba5a87433.jpg","https://apsida.cut.ac.cy/","2023-11-02T14:23:37.893+01:00","Problem while processing https://apsida.cut.ac.cy/files/original/01c893c2202c857e3cdbe92ba5a87433.jpg
  caused by:
Connect to https://apsida.cut.ac.cy:443 [apsida.cut.ac.cy/82.102.95.88] failed: Connect timed out"
